bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary1.thisRepN,binary1.thisTrialN,binary1.thisN,binary1.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,outcome_loop.thisRepN,outcome_loop.thisTrialN,outcome_loop.thisN,outcome_loop.thisIndex,bdm_loop2.thisRepN,bdm_loop2.thisTrialN,bdm_loop2.thisN,bdm_loop2.thisIndex,binary2.thisRepN,binary2.thisTrialN,binary2.thisN,binary2.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm1_resp.keys,instr_bdm1_resp.rt,bdm_bid1.response,bdm_bid1.rt,instr_choice1_resp.keys,instr_choice1_resp.rt,key_resp_choice1.keys,key_resp_choice1.rt,confidence_rating1.response,confidence_rating1.rt,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_outcome.outcm_img,instr_infer_resp.keys,instr_infer_resp.rt,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,instr_bdm2_resp.keys,instr_bdm2_resp.rt,bdm_bid2.response,bdm_bid2.rt,instr_choice2_resp.keys,instr_choice2_resp.rt,key_resp_choice2.keys,key_resp_choice2.rt,confidence_rating2.response,confidence_rating2.rt,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,date,frameRate,expName,session,participant,
38-maltesers.png,,,,,,,0,8,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,4.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
34-hula_hoops_bbq_beef.png,,,,,,,0,9,9,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,7.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
18-mms.png,,,,,,,0,10,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,6.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
50-polo.png,,,,,,,0,11,11,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,7.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
36-fig_rolls.png,,,,,,,0,12,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,4.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
49-yorkie.png,,,,,,,0,13,13,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,4.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
45-chewy_nougat.png,,,,,,,0,14,14,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,4.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
25-kitkat.png,,,,,,,0,15,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,3.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
40-sardines.png,,,,,,,0,16,16,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,6.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
6-sour_patch_kids.png,,,,,,,0,17,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,3.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
29-beans.png,,,,,,,0,18,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,3.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
23-crunchie.png,,,,,,,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,6.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
7-olives.png,,,,,,,0,20,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,4.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
27-hartleys_raspberries_jelly.png,,,,,,,0,21,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,5.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
8-liquorice_catherine_wheels.png,,,,,,,0,22,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,9.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
22-daim.png,,,,,,,0,23,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,3.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
4-corn.png,,,,,,,0,24,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
19-caramello.png,,,,,,,0,25,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,6.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
44-crunch.png,,,,,,,0,26,26,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,2.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
31-foxs_golden_biscuits.png,,,,,,,0,27,27,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,4.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
17-jacobs_mini_cheddars.png,,,,,,,0,28,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,7.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
42-mrkipling_lemon_slices.png,,,,,,,0,29,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,3.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
10-bounty.png,,,,,,,0,30,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,3.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
46-pistachios.png,,,,,,,0,31,31,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
33-ambrosia_rice.png,,,,,,,0,32,32,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,3.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
21-nakd_banana_crunch.png,,,,,,,0,33,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,4.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
3-dole_fruit_snack.png,,,,,,,0,34,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,4.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
30-spaghetti_hoops.png,,,,,,,0,35,35,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,3.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
13-mccoys_steak_crisps.png,,,,,,,0,36,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
51-mars.png,,,,,,,0,37,37,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,3.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
20-fruit_pastilles.png,,,,,,,0,38,38,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,3.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
16-skips_prawn.png,,,,,,,0,39,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,2.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.08699262057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,51-mars.png,27-hartleys_raspberries_jelly.png,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.75819412802,6.0,9.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,18-mms.png,43-mrporky_pork_crackles.png,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.22544178101,6.0,1.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,49-yorkie.png,35-sultanas.png,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,11.9071968644,4.4,3.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,33-ambrosia_rice.png,23-crunchie.png,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.87696564787,5.3,3.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,7-olives.png,22-daim.png,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,4.75498701651,4.1,1.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,16-skips_prawn.png,42-mrkipling_lemon_slices.png,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.43745224603,6.0,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,46-pistachios.png,29-beans.png,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.73047608006,6.0,1.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,17-jacobs_mini_cheddars.png,8-liquorice_catherine_wheels.png,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,7.27223571711,3.3,3.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,45-chewy_nougat.png,41-peanuts.png,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.82258359652,4.4,4.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,22-daim.png,7-olives.png,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,8.28445849961,5.1,2.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,5-pineapple.png,40-sardines.png,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.26432353833,5.8,1.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,23-crunchie.png,33-ambrosia_rice.png,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.79816512993,5.3,4.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,25-kitkat.png,31-foxs_golden_biscuits.png,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,5.36764225621,5.6,1.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,21-nakd_banana_crunch.png,1-smarties_cookies.png,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.7581678677,6.0,0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,42-mrkipling_lemon_slices.png,16-skips_prawn.png,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.891403237,5.7,1.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,43-mrporky_pork_crackles.png,18-mms.png,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.31867346269,6.0,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,13-mccoys_steak_crisps.png,3-dole_fruit_snack.png,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,4.84816589818,4.9,4.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,50-polo.png,48-twix.png,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.58503385207,6.0,0.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,29-beans.png,46-pistachios.png,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.61148972844,6.0,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,10-bounty.png,4-corn.png,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.51846310076,6.0,0.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,19-caramello.png,30-spaghetti_hoops.png,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.53063420072,6.0,0.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,36-fig_rolls.png,34-hula_hoops_bbq_beef.png,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,4.99465658345,5.7,1.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,3-dole_fruit_snack.png,13-mccoys_steak_crisps.png,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.03786430957,5.1,3.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,4-corn.png,10-bounty.png,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.06561336706,6.0,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,2-steamed_puddings.png,20-fruit_pastilles.png,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.39858669188,6.0,0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,44-crunch.png,26-walkers_smoky_bacon.png,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.59730775839,5.6,1.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,27-hartleys_raspberries_jelly.png,51-mars.png,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.02564851119,6.0,0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,31-foxs_golden_biscuits.png,25-kitkat.png,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.57055603436,5.8,1.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,20-fruit_pastilles.png,2-steamed_puddings.png,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.22545323498,6.0,0.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,30-spaghetti_hoops.png,19-caramello.png,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.1055840896,5.8,4.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,6-sour_patch_kids.png,38-maltesers.png,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,5.46062027436,5.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,26-walkers_smoky_bacon.png,44-crunch.png,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.25208064153,6.0,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,34-hula_hoops_bbq_beef.png,36-fig_rolls.png,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.62503642223,6.0,0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,1-smarties_cookies.png,21-nakd_banana_crunch.png,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.06556531626,6.0,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,40-sardines.png,5-pineapple.png,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,5.56741261808,4.6,3.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,38-maltesers.png,6-sour_patch_kids.png,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.25098832394,5.5,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,41-peanuts.png,45-chewy_nougat.png,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.29095206234,5.7,1.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,48-twix.png,50-polo.png,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.5051155943,6.0,0.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,35-sultanas.png,49-yorkie.png,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.43742877936,4.6,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,8-liquorice_catherine_wheels.png,17-jacobs_mini_cheddars.png,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,4.48838078583,5.1,1.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,182.722166923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.80404101639,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,,,37-nakd_cashew_cookie.png,37-nakd_cashew_cookie.png,9-yu_mango_pieces.png,9-yu_mango_pieces.png,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37-nakd_cashew_cookie.png,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,,,53-cheestrings.png,53-cheestrings.png,47-picnic.png,47-picnic.png,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53-cheestrings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
,,,15-walnut_whip.png,15-walnut_whip.png,28-maple_pecan.png,28-maple_pecan.png,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-walnut_whip.png,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_17_0805,75.0833258171,infer_design1,001,P5,
