bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary1.thisRepN,binary1.thisTrialN,binary1.thisN,binary1.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,outcome_loop.thisRepN,outcome_loop.thisTrialN,outcome_loop.thisN,outcome_loop.thisIndex,bdm_loop2.thisRepN,bdm_loop2.thisTrialN,bdm_loop2.thisN,bdm_loop2.thisIndex,binary2.thisRepN,binary2.thisTrialN,binary2.thisN,binary2.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm1_resp.keys,instr_bdm1_resp.rt,bdm_bid1.response,bdm_bid1.rt,instr_choice1_resp.keys,instr_choice1_resp.rt,key_resp_choice1.keys,key_resp_choice1.rt,confidence_rating1.response,confidence_rating1.rt,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_outcome.outcm_img,instr_infer_resp.keys,instr_infer_resp.rt,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,instr_bdm2_resp.keys,instr_bdm2_resp.rt,bdm_bid2.response,bdm_bid2.rt,instr_choice2_resp.keys,instr_choice2_resp.rt,key_resp_choice2.keys,key_resp_choice2.rt,confidence_rating2.response,confidence_rating2.rt,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1082.62658271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,18.3937053452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
27-hartleys_raspberries_jelly.png,,,,,,,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,14.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
35-sultanas.png,,,,,,,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,7.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
21-nakd_banana_crunch.png,,,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,10.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
26-walkers_smoky_bacon.png,,,,,,,0,3,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,4.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
48-twix.png,,,,,,,0,4,4,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
33-ambrosia_rice.png,,,,,,,0,5,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,2.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
4-corn.png,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,4.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
51-mars.png,,,,,,,0,7,7,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
3-dole_fruit_snack.png,,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,5.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
2-steamed_puddings.png,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,4.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
30-spaghetti_hoops.png,,,,,,,0,10,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,4.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
25-kitkat.png,,,,,,,0,11,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,4.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_23_1732,75.0823808764,infer_design1,001,P9,
