bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.98352951172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P5'],68.8142551318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
26-walkers_smoky_bacon.png,,,,,,,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,1.6,10.034,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
38-maltesers.png,,,,,,,0,1,1,28,,,,,,,,,,,,,,,,,,,,,,1.92,3.684,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
20-fruit_pastilles.png,,,,,,,0,2,2,14,,,,,,,,,,,,,,,,,,,,,,0.76,11.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
33-ambrosia_rice.png,,,,,,,0,3,3,24,,,,,,,,,,,,,,,,,,,,,,0.8,11.55,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
25-kitkat.png,,,,,,,0,4,4,18,,,,,,,,,,,,,,,,,,,,,,1.8,10.084,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
10-bounty_redo.png,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,2.18,9.217,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
3-ellas_strawberries_apples.png,,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,0.26,7.417,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
2-steamed_puddings.png,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,2.0,6.601,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,59.9653468139,001,2015_Jul_02_1019,E4,n,
