bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.50012515795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P10'],31.0161271285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
44-crunch.png,,,,,,,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,0.7,14.05,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
29-beans.png,,,,,,,0,1,1,21,,,,,,,,,,,,,,,,,,,,,,0.76,8.517,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
6-sour_patch_kids.png,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,0.0,4.284,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
51-mars.png,,,,,,,0,3,3,39,,,,,,,,,,,,,,,,,,,,,,0.58,5.251,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
43-mrporky_pork_crackles_redo.png,,,,,,,0,4,4,32,,,,,,,,,,,,,,,,,,,,,,0.0,5.501,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
45-chewy_nougat_redo.png,,,,,,,0,5,5,34,,,,,,,,,,,,,,,,,,,,,,0.0,5.367,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
49-yorkie.png,,,,,,,0,6,6,37,,,,,,,,,,,,,,,,,,,,,,0.1,6.084,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
42-mrkipling_lemon_slices.png,,,,,,,0,7,7,31,,,,,,,,,,,,,,,,,,,,,,0.86,10.434,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,n,59.971959484,001,2015_Jul_01_1415,E2,n,
