bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.93350188365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P11'],17.8830619479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
43-mrporky_pork_crackles_redo.png,,,,,,,0,0,0,32,,,,,,,,,,,,,,,,,,,,,,1.86,28.467,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
35-raisins.png,,,,,,,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,0.64,13.751,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
2-steamed_puddings.png,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,0.3,12.484,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
13-mccoys_steak_crisps.png,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,0.04,4.767,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
8-liquorice_catherine_wheels.png,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,0.24,5.567,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
25-kitkat.png,,,,,,,0,5,5,18,,,,,,,,,,,,,,,,,,,,,,0.6,11.034,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
46-pistachios.png,,,,,,,0,6,6,35,,,,,,,,,,,,,,,,,,,,,,2.12,16.767,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
16-skips_prawn.png,,,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,0.06,3.751,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
38-maltesers.png,,,,,,,0,8,8,28,,,,,,,,,,,,,,,,,,,,,,1.28,8.301,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
42-mrkipling_lemon_slices.png,,,,,,,0,9,9,31,,,,,,,,,,,,,,,,,,,,,,0.54,8.951,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
51-mars.png,,,,,,,0,10,10,39,,,,,,,,,,,,,,,,,,,,,,0.56,3.334,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
34-hula_hoops_bbq_beef_redo.png,,,,,,,0,11,11,25,,,,,,,,,,,,,,,,,,,,,,0.06,8.201,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
31-hobnobs.png,,,,,,,0,12,12,23,,,,,,,,,,,,,,,,,,,,,,1.7,13.667,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
10-bounty_redo.png,,,,,,,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,0.06,3.217,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,right,n,60.005850794,001,2015_Jul_13_1623,E28,y,
