bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.250164358427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P8'],93.2312159559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
17-jacobs_mini_cheddars_redo.png,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,1.52,7.684,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
38-maltesers.png,,,,,,,0,1,1,28,,,,,,,,,,,,,,,,,,,,,,1.06,9.65,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
10-bounty_redo.png,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,0.04,4.417,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
4-corn.png,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,0.84,7.184,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
36-fig_rolls.png,,,,,,,0,4,4,27,,,,,,,,,,,,,,,,,,,,,,0.34,6.801,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
25-kitkat.png,,,,,,,0,5,5,18,,,,,,,,,,,,,,,,,,,,,,0.82,13.884,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
21-nakd_banana_crunch.png,,,,,,,0,6,6,15,,,,,,,,,,,,,,,,,,,,,,0.36,7.584,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
22-daim.png,,,,,,,0,7,7,16,,,,,,,,,,,,,,,,,,,,,,1.04,10.051,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
3-ellas_strawberries_apples.png,,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,0.36,11.75,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
35-raisins.png,,,,,,,0,9,9,26,,,,,,,,,,,,,,,,,,,,,,0.74,14.4,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
48-twix.png,,,,,,,0,10,10,36,,,,,,,,,,,,,,,,,,,,,,0.9,3.817,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
13-mccoys_steak_crisps.png,,,,,,,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,1.0,18.084,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
34-hula_hoops_bbq_beef_redo.png,,,,,,,0,12,12,25,,,,,,,,,,,,,,,,,,,,,,0.26,5.984,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
45-chewy_nougat_redo.png,,,,,,,0,13,13,34,,,,,,,,,,,,,,,,,,,,,,1.32,13.05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
42-mrkipling_lemon_slices.png,,,,,,,0,14,14,31,,,,,,,,,,,,,,,,,,,,,,0.82,6.167,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
2-steamed_puddings.png,,,,,,,0,15,15,1,,,,,,,,,,,,,,,,,,,,,,0.08,12.317,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
43-mrporky_pork_crackles_redo.png,,,,,,,0,16,16,32,,,,,,,,,,,,,,,,,,,,,,0.28,8.084,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
44-crunch.png,,,,,,,0,17,17,33,,,,,,,,,,,,,,,,,,,,,,1.12,9.501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
46-pistachios.png,,,,,,,0,18,18,35,,,,,,,,,,,,,,,,,,,,,,1.32,12.834,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
31-hobnobs.png,,,,,,,0,19,19,23,,,,,,,,,,,,,,,,,,,,,,1.44,4.101,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
23-crunchie_redo.png,,,,,,,0,20,20,17,,,,,,,,,,,,,,,,,,,,,,0.06,3.584,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
27-hartleys_raspberries_jelly.png,,,,,,,0,21,21,20,,,,,,,,,,,,,,,,,,,,,,0.0,5.334,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
40-sardines.png,,,,,,,0,22,22,29,,,,,,,,,,,,,,,,,,,,,,0.48,22.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
33-ambrosia_rice.png,,,,,,,0,23,23,24,,,,,,,,,,,,,,,,,,,,,,0.34,21.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
41-peanuts_redo.png,,,,,,,0,24,24,30,,,,,,,,,,,,,,,,,,,,,,1.8,6.601,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
1-treacle_cookies.png,,,,,,,0,25,25,0,,,,,,,,,,,,,,,,,,,,,,1.26,10.901,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
29-beans.png,,,,,,,0,26,26,21,,,,,,,,,,,,,,,,,,,,,,0.02,6.684,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
5-pineapple.png,,,,,,,0,27,27,4,,,,,,,,,,,,,,,,,,,,,,0.12,4.151,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
20-fruit_pastilles.png,,,,,,,0,28,28,14,,,,,,,,,,,,,,,,,,,,,,0.3,12.667,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
19-caramello_redo.png,,,,,,,0,29,29,13,,,,,,,,,,,,,,,,,,,,,,0.16,18.367,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
16-skips_prawn.png,,,,,,,0,30,30,10,,,,,,,,,,,,,,,,,,,,,,0.24,7.017,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1,left,y,60.0453304345,001,2015_Jul_05_1437,E10,n,
