bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.233524958177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P4'],16.8165855464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
5-pineapple.png,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,0.0,17.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
50-polo.png,,,,,,,0,1,1,38,,,,,,,,,,,,,,,,,,,,,,0.0,6.234,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
20-fruit_pastilles.png,,,,,,,0,2,2,14,,,,,,,,,,,,,,,,,,,,,,0.0,2.984,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
30-spaghetti_hoops.png,,,,,,,0,3,3,22,,,,,,,,,,,,,,,,,,,,,,0.0,5.251,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
31-hobnobs.png,,,,,,,0,4,4,23,,,,,,,,,,,,,,,,,,,,,,0.18,17.717,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
26-walkers_smoky_bacon.png,,,,,,,0,5,5,19,,,,,,,,,,,,,,,,,,,,,,0.04,12.251,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
25-kitkat.png,,,,,,,0,6,6,18,,,,,,,,,,,,,,,,,,,,,,0.16,10.901,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
27-hartleys_raspberries_jelly.png,,,,,,,0,7,7,20,,,,,,,,,,,,,,,,,,,,,,0.0,2.667,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
8-liquorice_catherine_wheels.png,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,0.0,2.867,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
4-corn.png,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,0.08,4.568,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
13-mccoys_steak_crisps.png,,,,,,,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,0.0,2.784,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
45-chewy_nougat_redo.png,,,,,,,0,11,11,34,,,,,,,,,,,,,,,,,,,,,,0.0,2.484,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
35-raisins.png,,,,,,,0,12,12,26,,,,,,,,,,,,,,,,,,,,,,0.02,6.417,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
6-sour_patch_kids.png,,,,,,,0,13,13,5,,,,,,,,,,,,,,,,,,,,,,0.0,2.651,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
48-twix.png,,,,,,,0,14,14,36,,,,,,,,,,,,,,,,,,,,,,0.12,13.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
43-mrporky_pork_crackles_redo.png,,,,,,,0,15,15,32,,,,,,,,,,,,,,,,,,,,,,0.0,6.401,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
18-mms.png,,,,,,,0,16,16,12,,,,,,,,,,,,,,,,,,,,,,0.3,8.917,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
16-skips_prawn.png,,,,,,,0,17,17,10,,,,,,,,,,,,,,,,,,,,,,0.0,2.267,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
17-jacobs_mini_cheddars_redo.png,,,,,,,0,18,18,11,,,,,,,,,,,,,,,,,,,,,,0.16,4.851,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
1-treacle_cookies.png,,,,,,,0,19,19,0,,,,,,,,,,,,,,,,,,,,,,0.16,4.634,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
44-crunch.png,,,,,,,0,20,20,33,,,,,,,,,,,,,,,,,,,,,,0.0,7.067,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
42-mrkipling_lemon_slices.png,,,,,,,0,21,21,31,,,,,,,,,,,,,,,,,,,,,,0.0,2.717,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
46-pistachios.png,,,,,,,0,22,22,35,,,,,,,,,,,,,,,,,,,,,,0.5,10.501,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0365948634,001,2015_Oct_01_1616,C16,n,
