bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.51684215388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P1'],24.1666462347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
10-bounty_redo.png,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,0.78,11.051,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
41-peanuts_redo.png,,,,,,,0,1,1,30,,,,,,,,,,,,,,,,,,,,,,0.92,4.634,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
21-nakd_banana_crunch.png,,,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,0.6,3.334,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
48-twix.png,,,,,,,0,3,3,36,,,,,,,,,,,,,,,,,,,,,,1.1,4.334,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
6-sour_patch_kids.png,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,0.94,5.567,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
31-hobnobs.png,,,,,,,0,5,5,23,,,,,,,,,,,,,,,,,,,,,,1.64,6.151,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
34-hula_hoops_bbq_beef_redo.png,,,,,,,0,6,6,25,,,,,,,,,,,,,,,,,,,,,,0.64,3.684,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
27-hartleys_raspberries_jelly.png,,,,,,,0,7,7,20,,,,,,,,,,,,,,,,,,,,,,0.78,6.167,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
20-fruit_pastilles.png,,,,,,,0,8,8,14,,,,,,,,,,,,,,,,,,,,,,1.0,2.684,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
2-steamed_puddings.png,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,1.32,9.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0009921566,001,2015_Sep_29_1213,C9,n,
