bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.750116319912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P8'],6.23343809728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
10-bounty_redo.png,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,0.04,24.583,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
26-walkers_smoky_bacon.png,,,,,,,0,1,1,19,,,,,,,,,,,,,,,,,,,,,,0.0,5.417,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
21-nakd_banana_crunch.png,,,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,0.16,9.017,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
42-mrkipling_lemon_slices.png,,,,,,,0,3,3,31,,,,,,,,,,,,,,,,,,,,,,0.52,9.567,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
7-olives.png,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,0.48,11.85,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
18-mms.png,,,,,,,0,5,5,12,,,,,,,,,,,,,,,,,,,,,,0.12,3.834,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
19-caramello_redo.png,,,,,,,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,0.1,4.934,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
8-liquorice_catherine_wheels.png,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,0.1,3.767,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
5-pineapple.png,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,0.3,4.701,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
30-spaghetti_hoops.png,,,,,,,0,9,9,22,,,,,,,,,,,,,,,,,,,,,,0.0,3.517,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
13-mccoys_steak_crisps.png,,,,,,,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,0.0,2.117,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
40-sardines.png,,,,,,,0,11,11,29,,,,,,,,,,,,,,,,,,,,,,0.0,2.417,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
46-pistachios.png,,,,,,,0,12,12,35,,,,,,,,,,,,,,,,,,,,,,0.6,5.617,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
17-jacobs_mini_cheddars_redo.png,,,,,,,0,13,13,11,,,,,,,,,,,,,,,,,,,,,,0.52,6.017,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
25-kitkat.png,,,,,,,0,14,14,18,,,,,,,,,,,,,,,,,,,,,,0.48,7.084,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9677556682,001,2015_Sep_28_1715,C8,n,
