bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.10013488128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P6'],31.9662528806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
42-mrkipling_lemon_slices.png,,,,,,,0,0,0,31,,,,,,,,,,,,,,,,,,,,,,1.02,17.084,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
38-maltesers.png,,,,,,,0,1,1,28,,,,,,,,,,,,,,,,,,,,,,1.08,9.067,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
6-sour_patch_kids.png,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,0.8,8.484,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
46-pistachios.png,,,,,,,0,3,3,35,,,,,,,,,,,,,,,,,,,,,,1.1,7.734,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
33-ambrosia_rice.png,,,,,,,0,4,4,24,,,,,,,,,,,,,,,,,,,,,,0.52,7.784,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
26-walkers_smoky_bacon.png,,,,,,,0,5,5,19,,,,,,,,,,,,,,,,,,,,,,0.52,7.484,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
44-crunch.png,,,,,,,0,6,6,33,,,,,,,,,,,,,,,,,,,,,,0.24,8.167,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
45-chewy_nougat_redo.png,,,,,,,0,7,7,34,,,,,,,,,,,,,,,,,,,,,,0.24,6.084,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,n,60.0473698357,001,2015_Sep_30_1037,C11,y,
