bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.733589484224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P9'],6.36651605899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
45-chewy_nougat_redo.png,,,,,,,0,0,0,34,,,,,,,,,,,,,,,,,,,,,,0.78,14.934,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
29-beans.png,,,,,,,0,1,1,21,,,,,,,,,,,,,,,,,,,,,,0.96,9.117,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
36-fig_rolls.png,,,,,,,0,2,2,27,,,,,,,,,,,,,,,,,,,,,,1.14,4.617,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
30-spaghetti_hoops.png,,,,,,,0,3,3,22,,,,,,,,,,,,,,,,,,,,,,0.98,10.517,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
2-steamed_puddings.png,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,1.14,15.917,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
42-mrkipling_lemon_slices.png,,,,,,,0,5,5,31,,,,,,,,,,,,,,,,,,,,,,1.32,12.75,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
10-bounty_redo.png,,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,0.96,6.251,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
33-ambrosia_rice.png,,,,,,,0,7,7,24,,,,,,,,,,,,,,,,,,,,,,0.94,7.701,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
22-daim.png,,,,,,,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,1.0,9.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
20-fruit_pastilles.png,,,,,,,0,9,9,14,,,,,,,,,,,,,,,,,,,,,,0.8,4.651,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
1-treacle_cookies.png,,,,,,,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,1.24,9.301,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,r,n,59.9886780513,001,2015_Sep_28_1221,C7,n,
