bdm_img,choice_left,choice_right,img_correct,img_left,img_wrong,img_right,bdm_loop1.thisRepN,bdm_loop1.thisTrialN,bdm_loop1.thisN,bdm_loop1.thisIndex,binary.thisRepN,binary.thisTrialN,binary.thisN,binary.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_main_resp.keys,instr_main_resp.rt,instr_bdm_resp.keys,partnered_pilot_participant,instr_bdm_resp.rt,bdm_bid1.response,bdm_bid1.rt,bdm_marker_start,instr_choice_resp.keys,instr_choice_resp.rt,key_resp_choice.keys,key_resp_choice.rt,confidence_rating1.response,confidence_rating1.rt,confidence_marker_start,instr_infer_intro_resp.keys,instr_infer_intro_resp.rt,instr_infer_practice_resp.keys,instr_infer_practice_resp.rt,set_feedback.feedback_img,trial_start_time,instr_infer_resp.keys,instr_infer_resp.rt,get_ready_resp.keys,infer_resp.keys,infer_resp.rt,rest_prompt_resp.keys,rest_prompt_resp.rt,correct_counter,incorrect_counter,auction.win_item,auction.price,auction.bid,auction.rand_itm_img,score.base,score.rwrd,score.loss,score.final_pymt,expName,eye,contacts,frameRate,session,date,participant,glasses,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.61679583572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,['P10'],14.0998392609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
18-mms.png,,,,,,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,1.18,12.034,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
30-spaghetti_hoops.png,,,,,,,0,1,1,22,,,,,,,,,,,,,,,,,,,,,,0.18,8.95,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
29-beans.png,,,,,,,0,2,2,21,,,,,,,,,,,,,,,,,,,,,,0.42,10.451,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
51-mars.png,,,,,,,0,3,3,39,,,,,,,,,,,,,,,,,,,,,,0.4,9.051,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
31-hobnobs.png,,,,,,,0,4,4,23,,,,,,,,,,,,,,,,,,,,,,0.9,5.784,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
8-liquorice_catherine_wheels.png,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,1.3,7.234,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
13-mccoys_steak_crisps.png,,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,0.38,5.134,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
38-maltesers.png,,,,,,,0,7,7,28,,,,,,,,,,,,,,,,,,,,,,1.2,4.934,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
1-treacle_cookies.png,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,0.84,7.134,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
23-crunchie_redo.png,,,,,,,0,9,9,17,,,,,,,,,,,,,,,,,,,,,,0.42,8.534,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
3-ellas_strawberries_apples.png,,,,,,,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,0.06,3.684,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
26-walkers_smoky_bacon.png,,,,,,,0,11,11,19,,,,,,,,,,,,,,,,,,,,,,0.08,6.651,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
36-fig_rolls.png,,,,,,,0,12,12,27,,,,,,,,,,,,,,,,,,,,,,0.08,5.367,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
33-ambrosia_rice.png,,,,,,,0,13,13,24,,,,,,,,,,,,,,,,,,,,,,0.0,2.934,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infer_design1_no_eyetracking,l,y,59.9574705218,001,2015_Sep_24_1613,C3,n,
